Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
23	1.1021972020467123	119002	5174	2017.7938900479387	-1104.586	189.62328	-895.24866	-1646.8982	199.0	0.0	598
24	1.1454054991404214	124176	5174	1996.0475983131212	-1160.9785	267.54028	-811.5775	-1690.1438	199.0	0.0	624
25	1.1893453518549602	129350	5174	1962.8303307636904	-1144.8535	282.0982	-740.43616	-1720.612	199.0	0.0	650
26	1.2325217604637146	134524	5174	1997.5468401572534	-1289.7996	238.38065	-754.9431	-1706.9247	199.0	0.0	676
27	1.2747681657473247	139698	5174	2041.4833070042014	-1283.262	329.73953	-824.3459	-1834.4512	199.0	0.0	702
28	1.318067761262258	144872	5174	1991.8506992803527	-1250.7618	243.14024	-904.8694	-1735.3848	199.0	0.0	728
29	1.3619404157002768	150046	5174	1965.8354104086875	-1142.352	239.22778	-876.19183	-1791.3618	199.0	0.0	754
30	1.4055965503056844	155220	5174	1975.590020804329	-1241.7915	293.27652	-749.7349	-1862.2979	199.0	0.0	780
31	1.448918624718984	160394	5174	1990.79856920803	-1302.9187	289.85587	-973.0267	-1877.3486	199.0	0.0	806
32	1.4917466282844543	165568	5174	2013.7777480420923	-1250.5673	213.88747	-966.4387	-1676.421	199.0	0.0	832
33	1.5347445964813233	170742	5174	2005.8277184533815	-1208.0237	153.03429	-1038.4401	-1775.2235	199.0	0.0	858
34	1.5788630326588948	175916	5174	1954.8765459356596	-1230.3452	113.40325	-1061.773	-1669.7532	199.0	0.0	884
35	1.6221417466799417	181090	5174	1992.825248743541	-1304.4585	162.51555	-1036.5394	-1848.4058	199.0	0.0	910
36	1.6654586354891459	186264	5174	1991.0539164568236	-1328.7937	135.8504	-1142.2942	-1761.6361	199.0	0.0	936
37	1.7090795238812764	191438	5174	1977.1584666535289	-1359.1063	144.83276	-1130.8407	-1797.4324	199.0	0.0	962
38	1.7518396933873495	196612	5174	2016.9621610398262	-1321.2174	61.37022	-1169.0775	-1423.8865	199.0	0.0	988
39	1.7951068798700969	201786	5174	1993.3610350072468	-1359.5945	126.37505	-1113.2672	-1743.0615	199.0	0.0	1014
40	1.8381858507792155	206960	5174	2002.0534917780144	-1334.7327	111.55938	-1114.1046	-1618.8235	199.0	0.0	1040
41	2.00025741259257	212134	5174	532.0849365435623	-1336.4279	85.12192	-1225.4315	-1547.9216	199.0	0.0	1066
42	2.0429259300231934	217308	5174	2021.3161181147548	-1369.7458	96.87829	-1215.0559	-1509.2412	199.0	0.0	1092
43	2.0858142137527467	222482	5174	2011.0147650412146	-1389.7611	95.69201	-1201.5612	-1626.9613	199.0	0.0	1118
44	2.129222095012665	227656	5174	1986.8770591186076	-1433.6997	90.0824	-1288.9591	-1595.0681	199.0	0.0	1144
45	2.1729518095652263	232830	5174	1972.3168110262664	-1466.8923	92.83049	-1298.7969	-1636.207	199.0	0.0	1170
46	2.2168541431427	238004	5174	1965.0365253472378	-1472.1506	92.945175	-1282.1067	-1634.7568	199.0	0.0	1196
47	2.2604205131530763	243178	5174	1979.7646592595768	-1513.4403	71.42646	-1393.2329	-1627.9034	199.0	0.0	1222
48	2.3042540470759074	248352	5174	1967.4957774867714	-1481.1853	71.580376	-1354.8815	-1642.0409	199.0	0.0	1248
49	2.347491673628489	253526	5174	1994.6926864061745	-1504.3867	76.254814	-1252.7246	-1633.4626	199.0	0.0	1274
50	2.390635867913564	258700	5174	1999.012428213826	-1525.1816	72.05501	-1433.0304	-1652.5127	199.0	0.0	1300
51	2.4337987740834555	263874	5174	1998.166301709055	-1527.1008	89.1307	-1333.133	-1653.3369	199.0	0.0	1326
52	2.477264142036438	269048	5174	1984.2337953571955	-1523.244	66.58261	-1396.3055	-1642.041	199.0	0.0	1352
53	2.5203558723131816	274222	5174	2001.4561681194011	-1537.9441	65.7247	-1368.5112	-1653.2029	199.0	0.0	1378
54	2.5637893001238505	279396	5174	1985.7078867670464	-1506.5292	59.697968	-1389.7144	-1652.1821	199.0	0.0	1404
55	2.6067021528879804	284570	5174	2009.773466650639	-1552.7592	63.37741	-1379.2329	-1651.75	199.0	0.0	1430
56	2.6498516043027243	289744	5174	1998.7688426308155	-1523.8826	74.37938	-1312.9849	-1654.8604	199.0	0.0	1456
57	2.6933084964752196	294918	5174	1984.6266602625985	-1538.5709	57.52234	-1447.4868	-1649.3242	199.0	0.0	1482
58	2.736507248878479	300092	5174	1996.414116672128	-1542.5681	66.37617	-1391.5397	-1646.9246	199.0	0.0	1508
59	2.779537534713745	305266	5174	2004.3002904487362	-1525.4282	113.72587	-1166.16	-1652.0334	199.0	0.0	1534
60	2.8231434345245363	310440	5174	1977.8387079251975	-1556.5923	57.339745	-1481.3221	-1652.822	199.0	0.0	1560
61	2.980669315656026	315614	5174	547.4466519040025	-1560.9647	57.841297	-1483.429	-1651.3293	199.0	0.0	1586
62	3.0237048983573915	320788	5174	2004.1042739016127	-1550.4617	57.632446	-1450.788	-1652.9839	199.0	0.0	1612
63	3.066735617319743	325962	5174	2004.3080652666185	-1538.4802	58.998142	-1401.9083	-1653.5619	199.0	0.0	1638
64	3.110066799322764	331136	5174	1990.3696675231458	-1547.2349	67.2288	-1412.7	-1647.9329	199.0	0.0	1664
65	3.153965906302134	336310	5174	1964.64159490883	-1550.4841	65.391335	-1393.6691	-1653.3792	199.0	0.0	1690
66	3.1982890168825784	341484	5174	1945.867042832636	-1556.6699	66.401024	-1450.8245	-1647.7424	199.0	0.0	1716
67	3.2413151184717814	346658	5174	2004.5028256217042	-1529.4694	72.79811	-1315.4333	-1640.4021	199.0	0.0	1742
68	3.2841434915860495	351832	5174	2013.771768258943	-1546.3433	69.94918	-1438.6472	-1650.5061	199.0	0.0	1768
69	3.3277777194976808	357006	5174	1976.5609613768117	-1535.3093	83.5086	-1342.3352	-1652.1309	199.0	0.0	1794
70	3.3708741903305053	362180	5174	2001.2874679859724	-1552.4451	63.872272	-1455.4047	-1644.6042	199.0	0.0	1820
71	3.4139938791592916	367354	5174	2000.1626664941286	-1523.0867	80.06892	-1384.7142	-1652.5317	199.0	0.0	1846
72	3.456816617647807	372528	5174	2014.03790298593	-1526.4832	79.53954	-1361.7649	-1652.8376	199.0	0.0	1872
73	3.5005085190137226	377702	5174	1973.9809670768323	-1522.7084	72.44063	-1355.4431	-1649.3208	199.0	0.0	1898
74	3.5440560579299927	382876	5174	1980.5148344254094	-1500.1815	95.13299	-1264.5764	-1650.7898	199.0	0.0	1924
75	3.5876213908195496	388050	5174	1979.7083106714704	-1506.42	76.71752	-1363.5413	-1645.1892	199.0	0.0	1950
76	3.62998514175415	393224	5174	2035.888632641139	-1537.4133	86.5018	-1357.507	-1653.1396	199.0	0.0	1976
77	3.673846407731374	398398	5174	1966.3614126743894	-1521.2341	119.355446	-1293.8014	-1651.9655	199.0	0.0	2002
78	3.716739622751872	403572	5174	2010.7538999982673	-1468.7751	138.75499	-1244.1726	-1653.4475	199.0	0.0	2028
79	3.7603540817896524	408746	5174	1977.4791578714478	-1455.4856	153.01134	-1134.3348	-1652.5795	199.0	0.0	2054
80	3.8039848764737445	413920	5174	1976.6911284065548	-1405.9797	150.08931	-1118.7312	-1651.3156	199.0	0.0	2080
81	3.9623635013898215	419094	5174	544.4956801178889	-1403.4943	199.79073	-1075.737	-1652.1561	199.0	0.0	2106
82	4.0060112078984575	424268	5174	1975.9902652472458	-1312.4896	235.87553	-958.17694	-1647.301	199.0	0.0	2132
83	4.0488793770472205	429442	5174	2011.8042940213766	-1401.086	222.01624	-1083.133	-1649.4072	199.0	0.0	2158
84	4.091808525721232	434616	5174	2009.0283069566538	-1491.4259	215.06436	-840.31396	-1652.7075	199.0	0.0	2184
85	4.135256751378377	439790	5174	1985.0438298279485	-1444.2148	227.34961	-926.70386	-1647.8921	199.0	0.0	2210
86	4.179299112161001	444964	5174	1958.2429713082636	-1524.082	160.39937	-1029.12	-1677.4631	199.0	0.0	2236
87	4.245705803235372	450138	5174	1298.6769922519811	-1484.7007	214.46832	-966.7957	-1652.6437	199.0	0.0	2262
88	4.293509217103322	455312	5174	1804.1387981147655	-1405.7417	209.79982	-1046.208	-1692.884	199.0	0.0	2288
89	4.337355538209279	460486	5174	1966.9962675585587	-1456.6272	200.5097	-991.99054	-1656.7727	199.0	0.0	2314
90	4.380558399359385	465660	5174	1996.288317396661	-1490.9064	189.05022	-1067.459	-1645.8823	199.0	0.0	2340
91	4.4305822094281515	470834	5174	1724.16200696058	-1498.9082	184.32364	-1060.7863	-1676.2283	199.0	0.0	2366
92	4.4810900012652075	476008	5174	1707.575323538169	-1464.4186	187.67075	-1078.658	-1660.4532	199.0	0.0	2392
93	4.52445524930954	481182	5174	1988.8383417219902	-1547.3452	104.706726	-1280.2811	-1670.0944	199.0	0.0	2418
94	4.567764023939769	486356	5174	1991.4131207919063	-1436.3529	196.48247	-1068.8499	-1668.8208	199.0	0.0	2444
95	4.61124434073766	491530	5174	1983.5678229427708	-1484.0925	172.79713	-962.7717	-1664.1973	199.0	0.0	2470
96	4.654661850134532	496704	5174	1986.4545729320123	-1493.3419	209.67334	-944.43005	-1680.0269	199.0	0.0	2496
97	4.697951710224151	501878	5174	1992.3067604652128	-1497.7811	142.97563	-1251.0164	-1702.6862	199.0	0.0	2522
98	4.740843745072683	507052	5174	2010.7503601524445	-1447.154	202.57124	-1052.5118	-1688.5272	199.0	0.0	2548
99	4.783849350611368	512226	5174	2005.444021643053	-1406.1112	207.65617	-920.6382	-1644.871	199.0	0.0	2574
100	4.826923970381419	517400	5174	2002.2478142005666	-1358.5255	224.6156	-956.64966	-1713.7466	199.0	0.0	2600
